%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%   For the following statistics, (u,v,w) are the tangential, normal
%   and spanwise velocity components in a local coordinate system.
%   The statistics normalized with the maximum velocity at the inlet (Uo)
%   are given at 14 streamwise positions. These statistics are interpolated 
%   from the 2D statistics computed in the fixe coordinate system and given 
%   in NetCDF format (statistics_2d.nc)
%
%  X	: Streamwise coordinates
%  Y1-Y	: Coordinates normal to the wall
%  U	: Mean tangential velocity
%  u'u'	: Tangential component of Reynolds stress
%  v'v'	: Normal component of Reynolds stress
%  w'w'	: Spanwise component of Reynolds stress
%  u'v'	: Shear stress
%
%  Re =  7900
%  Uo =  max[U(x=0,y)] = 1.03367
%  Ny =  129
%
% Date File Created: November 5, 2007
%
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  7.00414E+00    6.98116E-01    1.06586E+00    3.19060E-03    1.13926E-03    1.32193E-03   -6.93119E-04
  7.00414E+00    7.09689E-01    1.06778E+00    3.12190E-03    1.12680E-03    1.29399E-03   -6.54426E-04
  7.00414E+00    7.21302E-01    1.06965E+00    3.05464E-03    1.11579E-03    1.26217E-03   -6.14546E-04
  7.00414E+00    7.32956E-01    1.07146E+00    2.98670E-03    1.10576E-03    1.22888E-03   -5.73461E-04
  7.00414E+00    7.44647E-01    1.07324E+00    2.92257E-03    1.09608E-03    1.20054E-03   -5.32958E-04
  7.00414E+00    7.56374E-01    1.07497E+00    2.86435E-03    1.08797E-03    1.17698E-03   -4.94432E-04
  7.00414E+00    7.68136E-01    1.07662E+00    2.80991E-03    1.08168E-03    1.15648E-03   -4.58144E-04
  7.00414E+00    7.79930E-01    1.07813E+00    2.75803E-03    1.07787E-03    1.13925E-03   -4.21369E-04
  7.00414E+00    7.91754E-01    1.07953E+00    2.71276E-03    1.07577E-03    1.12632E-03   -3.82276E-04
  7.00414E+00    8.03608E-01    1.08082E+00    2.67490E-03    1.07545E-03    1.11530E-03   -3.41280E-04
  7.00414E+00    8.15488E-01    1.08203E+00    2.64627E-03    1.07696E-03    1.10306E-03   -2.99896E-04
  7.00414E+00    8.27394E-01    1.08313E+00    2.62693E-03    1.08177E-03    1.08807E-03   -2.58569E-04
  7.00414E+00    8.39324E-01    1.08411E+00    2.61597E-03    1.08958E-03    1.07128E-03   -2.17534E-04
  7.00414E+00    8.51275E-01    1.08493E+00    2.60908E-03    1.10030E-03    1.05391E-03   -1.77586E-04
  7.00414E+00    8.63246E-01    1.08561E+00    2.60502E-03    1.11284E-03    1.03779E-03   -1.39251E-04
  7.00414E+00    8.75235E-01    1.08615E+00    2.60267E-03    1.12678E-03    1.02480E-03   -1.01829E-04
  7.00414E+00    8.87241E-01    1.08655E+00    2.60460E-03    1.14123E-03    1.01433E-03   -6.48747E-05
  7.00414E+00    8.99261E-01    1.08684E+00    2.61044E-03    1.15658E-03    1.00458E-03   -2.73729E-05
  7.00414E+00    9.11294E-01    1.08702E+00    2.62311E-03    1.17229E-03    9.95688E-04    1.09828E-05
  7.00414E+00    9.23337E-01    1.08706E+00    2.63868E-03    1.18831E-03    9.87869E-04    5.04265E-05
  7.00414E+00    9.35390E-01    1.08697E+00    2.65312E-03    1.20440E-03    9.80902E-04    9.05707E-05
  7.00414E+00    9.47450E-01    1.08672E+00    2.66431E-03    1.22125E-03    9.76175E-04    1.32578E-04
  7.00414E+00    9.59516E-01    1.08629E+00    2.67436E-03    1.23854E-03    9.78432E-04    1.77845E-04
  7.00414E+00    9.71585E-01    1.08572E+00    2.68257E-03    1.25603E-03    9.91501E-04    2.24891E-04
  7.00414E+00    9.83656E-01    1.08501E+00    2.68927E-03    1.27353E-03    1.01377E-03    2.69568E-04
 
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  8.00240E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  8.00240E+00    7.52211E-05    1.60030E-03    7.72809E-07    1.57009E-09    6.89591E-07   -4.53775E-10
  8.00240E+00    3.01242E-04    6.40578E-03    1.22717E-05    5.81666E-10    1.07207E-05   -1.82359E-08
  8.00240E+00    6.77586E-04    1.44315E-02    6.14036E-05    1.56101E-08    5.17512E-05   -2.11839E-07
  8.00240E+00    1.20437E-03    2.57004E-02    1.91206E-04    1.29221E-07    1.53116E-04   -1.20760E-06
  8.00240E+00    1.88172E-03    4.02379E-02    4.58753E-04    6.95147E-07    3.43748E-04   -4.67985E-06
  8.00240E+00    2.70915E-03    5.80567E-02    9.32062E-04    2.62820E-06    6.44226E-04   -1.40707E-05
  8.00240E+00    3.68679E-03    7.91284E-02    1.68338E-03    7.79307E-06    1.06097E-03   -3.52455E-05
  8.00240E+00    4.81451E-03    1.03336E-01    2.77490E-03    1.92239E-05    1.58404E-03   -7.64735E-05
  8.00240E+00    6.09207E-03    1.30423E-01    4.23514E-03    4.11359E-05    2.18924E-03   -1.47295E-04
  8.00240E+00    7.51925E-03    1.59940E-01    6.03379E-03    7.85544E-05    2.84409E-03   -2.55905E-04
  8.00240E+00    9.09591E-03    1.91247E-01    8.07156E-03    1.36800E-04    3.51613E-03   -4.06092E-04
  8.00240E+00    1.08218E-02    2.23556E-01    1.01981E-02    2.20786E-04    4.18006E-03   -5.95258E-04
  8.00240E+00    1.26966E-02    2.56029E-01    1.22511E-02    3.34542E-04    4.82077E-03   -8.14829E-04
  8.00240E+00    1.47201E-02    2.87877E-01    1.40977E-02    4.80721E-04    5.43122E-03   -1.05257E-03
  8.00240E+00    1.68920E-02    3.18448E-01    1.56539E-02    6.60570E-04    6.00776E-03   -1.29550E-03
  8.00240E+00    1.92119E-02    3.47259E-01    1.68809E-02    8.73733E-04    6.54829E-03   -1.53304E-03
  8.00240E+00    2.16794E-02    3.74021E-01    1.77734E-02    1.11827E-03    7.05446E-03   -1.75868E-03
  8.00240E+00    2.42941E-02    3.98630E-01    1.83565E-02    1.39045E-03    7.53191E-03   -1.96998E-03
  8.00240E+00    2.70560E-02    4.21125E-01    1.86837E-02    1.68585E-03    7.98447E-03   -2.16517E-03
  8.00240E+00    2.99642E-02    4.41620E-01    1.88249E-02    2.00018E-03    8.40754E-03   -2.34211E-03
  8.00240E+00    3.30185E-02    4.60262E-01    1.88392E-02    2.32913E-03    8.78613E-03   -2.50003E-03
  8.00240E+00    3.62185E-02    4.77195E-01    1.87630E-02    2.66820E-03    9.10632E-03   -2.64159E-03
  8.00240E+00    3.95635E-02    4.92576E-01    1.86195E-02    3.01353E-03    9.36477E-03   -2.77133E-03
  8.00240E+00    4.30532E-02    5.06576E-01    1.84343E-02    3.36225E-03    9.56971E-03   -2.89472E-03
  8.00240E+00    4.66869E-02    5.19368E-01    1.82374E-02    3.71193E-03    9.73864E-03   -3.01537E-03
  8.00240E+00    5.04643E-02    5.31085E-01    1.80465E-02    4.06157E-03    9.88885E-03   -3.13513E-03
  8.00240E+00    5.43845E-02    5.41860E-01    1.78646E-02    4.41008E-03    1.00317E-02   -3.25221E-03
  8.00240E+00    5.84471E-02    5.51824E-01    1.76877E-02    4.75346E-03    1.01802E-02   -3.36493E-03
  8.00240E+00    6.26516E-02    5.61134E-01    1.74998E-02    5.08337E-03    1.03444E-02   -3.47502E-03
  8.00240E+00    6.69971E-02    5.69953E-01    1.72947E-02    5.39347E-03    1.05170E-02   -3.58479E-03
  8.00240E+00    7.14831E-02    5.78443E-01    1.70812E-02    5.68072E-03    1.06795E-02   -3.69551E-03
  8.00240E+00    7.61091E-02    5.86709E-01    1.68750E-02    5.94332E-03    1.08232E-02   -3.80786E-03
  8.00240E+00    8.08740E-02    5.94773E-01    1.67240E-02    6.17959E-03    1.09493E-02   -3.91929E-03
  8.00240E+00    8.57773E-02    6.02570E-01    1.66844E-02    6.39294E-03    1.10529E-02   -4.02554E-03
  8.00240E+00    9.08184E-02    6.10041E-01    1.67539E-02    6.58641E-03    1.11130E-02   -4.12689E-03
  8.00240E+00    9.59961E-02    6.17178E-01    1.68964E-02    6.76071E-03    1.11233E-02   -4.22679E-03
  8.00240E+00    1.01310E-01    6.24048E-01    1.70755E-02    6.91526E-03    1.11117E-02   -4.32769E-03
  8.00240E+00    1.06760E-01    6.30745E-01    1.72653E-02    7.05008E-03    1.11134E-02   -4.42215E-03
  8.00240E+00    1.12343E-01    6.37399E-01    1.74390E-02    7.16526E-03    1.11384E-02   -4.49950E-03
  8.00240E+00    1.18061E-01    6.44110E-01    1.75790E-02    7.26175E-03    1.11289E-02   -4.56653E-03
  8.00240E+00    1.23911E-01    6.50976E-01    1.76792E-02    7.34199E-03    1.10596E-02   -4.63186E-03
  8.00240E+00    1.29893E-01    6.58040E-01    1.77685E-02    7.41217E-03    1.09697E-02   -4.69646E-03
  8.00240E+00    1.36007E-01    6.65315E-01    1.78578E-02    7.47144E-03    1.08686E-02   -4.76279E-03
  8.00240E+00    1.42250E-01    6.72795E-01    1.79163E-02    7.51498E-03    1.07414E-02   -4.82962E-03
  8.00240E+00    1.48622E-01    6.80482E-01    1.79327E-02    7.54342E-03    1.06105E-02   -4.88156E-03
  8.00240E+00    1.55123E-01    6.88378E-01    1.79307E-02    7.55325E-03    1.05030E-02   -4.90644E-03
  8.00240E+00    1.61751E-01    6.96455E-01    1.79315E-02    7.54131E-03    1.04219E-02   -4.91771E-03
  8.00240E+00    1.68505E-01    7.04749E-01    1.79074E-02    7.51346E-03    1.03602E-02   -4.92016E-03
  8.00240E+00    1.75384E-01    7.13463E-01    1.78533E-02    7.46773E-03    1.02731E-02   -4.89875E-03
  8.00240E+00    1.82388E-01    7.22573E-01    1.78057E-02    7.39515E-03    1.01182E-02   -4.85001E-03
  8.00240E+00    1.89514E-01    7.32011E-01    1.77945E-02    7.28631E-03    9.90989E-03   -4.77273E-03
  8.00240E+00    1.96763E-01    7.41721E-01    1.77760E-02    7.14142E-03    9.66477E-03   -4.67866E-03
  8.00240E+00    2.04132E-01    7.51662E-01    1.77201E-02    6.96999E-03    9.40781E-03   -4.57057E-03
  8.00240E+00    2.11622E-01    7.61779E-01    1.75725E-02    6.77544E-03    9.17309E-03   -4.43676E-03
  8.00240E+00    2.19230E-01    7.72105E-01    1.72919E-02    6.56512E-03    8.93509E-03   -4.29310E-03
  8.00240E+00    2.26955E-01    7.82448E-01    1.69322E-02    6.33832E-03    8.69016E-03   -4.16640E-03
  8.00240E+00    2.34797E-01    7.92464E-01    1.65478E-02    6.10368E-03    8.45336E-03   -4.04827E-03
  8.00240E+00    2.42755E-01    8.02025E-01    1.61798E-02    5.87387E-03    8.16800E-03   -3.92850E-03
  8.00240E+00    2.50826E-01    8.11337E-01    1.57732E-02    5.65500E-03    7.80071E-03   -3.79018E-03
  8.00240E+00    2.59010E-01    8.20541E-01    1.52765E-02    5.44466E-03    7.41215E-03   -3.63224E-03
  8.00240E+00    2.67305E-01    8.29607E-01    1.47212E-02    5.23144E-03    7.07401E-03   -3.46541E-03
  8.00240E+00    2.75711E-01    8.38477E-01    1.41674E-02    5.00834E-03    6.78913E-03   -3.30604E-03
  8.00240E+00    2.84226E-01    8.47152E-01    1.35916E-02    4.78633E-03    6.51516E-03   -3.14493E-03
  8.00240E+00    2.92849E-01    8.55600E-01    1.29574E-02    4.57565E-03    6.23757E-03   -2.97412E-03
  8.00240E+00    3.01578E-01    8.63962E-01    1.22670E-02    4.37876E-03    5.94440E-03   -2.80384E-03
  8.00240E+00    3.10413E-01    8.72156E-01    1.15409E-02    4.18420E-03    5.63643E-03   -2.65269E-03
  8.00240E+00    3.19351E-01    8.80077E-01    1.08139E-02    3.99049E-03    5.31792E-03   -2.51578E-03
  8.00240E+00    3.28391E-01    8.87762E-01    1.01345E-02    3.79733E-03    5.01386E-03   -2.37771E-03
  8.00240E+00    3.37533E-01    8.95263E-01    9.46605E-03    3.60982E-03    4.69970E-03   -2.23154E-03
  8.00240E+00    3.46775E-01    9.02434E-01    8.81972E-03    3.43017E-03    4.39440E-03   -2.08781E-03
  8.00240E+00    3.56115E-01    9.09202E-01    8.24726E-03    3.24871E-03    4.12461E-03   -1.95476E-03
  8.00240E+00    3.65551E-01    9.15594E-01    7.74787E-03    3.06925E-03    3.85623E-03   -1.83948E-03
  8.00240E+00    3.75084E-01    9.21672E-01    7.28875E-03    2.90451E-03    3.63792E-03   -1.73092E-03
  8.00240E+00    3.84710E-01    9.27381E-01    6.86942E-03    2.75290E-03    3.45303E-03   -1.63361E-03
  8.00240E+00    3.94429E-01    9.32627E-01    6.49876E-03    2.61066E-03    3.30355E-03   -1.55223E-03
  8.00240E+00    4.04240E-01    9.37396E-01    6.20625E-03    2.48141E-03    3.15740E-03   -1.48198E-03
  8.00240E+00    4.14140E-01    9.41788E-01    5.97504E-03    2.37103E-03    3.00085E-03   -1.42303E-03
  8.00240E+00    4.24128E-01    9.45903E-01    5.80468E-03    2.26890E-03    2.85427E-03   -1.37738E-03
  8.00240E+00    4.34203E-01    9.49792E-01    5.68041E-03    2.16796E-03    2.72296E-03   -1.34234E-03
  8.00240E+00    4.44363E-01    9.53519E-01    5.58860E-03    2.07836E-03    2.60117E-03   -1.30899E-03
  8.00240E+00    4.54606E-01    9.57153E-01    5.50527E-03    2.00298E-03    2.50028E-03   -1.27191E-03
  8.00240E+00    4.64932E-01    9.60675E-01    5.43143E-03    1.93233E-03    2.41082E-03   -1.23848E-03
  8.00240E+00    4.75339E-01    9.64034E-01    5.35487E-03    1.86926E-03    2.33501E-03   -1.21987E-03
  8.00240E+00    4.85824E-01    9.67277E-01    5.27313E-03    1.81699E-03    2.27284E-03   -1.21223E-03
  8.00240E+00    4.96387E-01    9.70427E-01    5.20621E-03    1.77541E-03    2.21953E-03   -1.20882E-03
  8.00240E+00    5.07025E-01    9.73456E-01    5.15251E-03    1.73992E-03    2.16641E-03   -1.20432E-03
  8.00240E+00    5.17738E-01    9.76365E-01    5.12298E-03    1.70438E-03    2.11135E-03   -1.19762E-03
  8.00240E+00    5.28524E-01    9.79197E-01    5.10749E-03    1.66687E-03    2.05151E-03   -1.19088E-03
  8.00240E+00    5.39380E-01    9.82019E-01    5.08325E-03    1.62773E-03    1.99362E-03   -1.18287E-03
  8.00240E+00    5.50306E-01    9.84872E-01    5.03924E-03    1.58927E-03    1.94772E-03   -1.16922E-03
  8.00240E+00    5.61299E-01    9.87787E-01    4.97432E-03    1.55430E-03    1.91580E-03   -1.14820E-03
  8.00240E+00    5.72358E-01    9.90722E-01    4.91226E-03    1.52320E-03    1.88856E-03   -1.12024E-03
  8.00240E+00    5.83482E-01    9.93625E-01    4.86141E-03    1.49507E-03    1.85944E-03   -1.08667E-03
  8.00240E+00    5.94669E-01    9.96477E-01    4.81360E-03    1.46834E-03    1.82468E-03   -1.04853E-03
  8.00240E+00    6.05917E-01    9.99355E-01    4.75789E-03    1.44293E-03    1.78567E-03   -1.00576E-03
  8.00240E+00    6.17223E-01    1.00233E+00    4.67660E-03    1.41773E-03    1.74511E-03   -9.59227E-04
  8.00240E+00    6.28588E-01    1.00540E+00    4.56068E-03    1.39072E-03    1.70801E-03   -9.10729E-04
  8.00240E+00    6.40008E-01    1.00853E+00    4.41922E-03    1.36242E-03    1.67443E-03   -8.62350E-04
  8.00240E+00    6.51483E-01    1.01168E+00    4.26606E-03    1.33422E-03    1.64011E-03   -8.15901E-04
  8.00240E+00    6.63010E-01    1.01475E+00    4.11507E-03    1.30649E-03    1.59842E-03   -7.73673E-04
  8.00240E+00    6.74588E-01    1.01771E+00    3.97286E-03    1.27952E-03    1.55408E-03   -7.35086E-04
  8.00240E+00    6.86215E-01    1.02053E+00    3.84365E-03    1.25224E-03    1.51656E-03   -6.98235E-04
  8.00240E+00    6.97889E-01    1.02323E+00    3.72632E-03    1.22400E-03    1.48360E-03   -6.62671E-04
  8.00240E+00    7.09608E-01    1.02583E+00    3.61729E-03    1.19550E-03    1.44672E-03   -6.28930E-04
  8.00240E+00    7.21371E-01    1.02831E+00    3.51506E-03    1.16856E-03    1.40834E-03   -5.96226E-04
  8.00240E+00    7.33176E-01    1.03063E+00    3.42460E-03    1.14599E-03    1.37440E-03   -5.63283E-04
  8.00240E+00    7.45022E-01    1.03281E+00    3.34294E-03    1.12894E-03    1.34448E-03   -5.29381E-04
  8.00240E+00    7.56906E-01    1.03485E+00    3.26678E-03    1.11640E-03    1.31703E-03   -4.93659E-04
  8.00240E+00    7.68826E-01    1.03684E+00    3.19369E-03    1.10780E-03    1.29099E-03   -4.55492E-04
  8.00240E+00    7.80781E-01    1.03883E+00    3.11997E-03    1.10236E-03    1.26630E-03   -4.15205E-04
  8.00240E+00    7.92769E-01    1.04084E+00    3.04926E-03    1.09944E-03    1.24120E-03   -3.73124E-04
  8.00240E+00    8.04788E-01    1.04283E+00    2.99268E-03    1.09835E-03    1.21247E-03   -3.28323E-04
  8.00240E+00    8.16837E-01    1.04475E+00    2.94982E-03    1.09814E-03    1.17946E-03   -2.82243E-04
  8.00240E+00    8.28913E-01    1.04656E+00    2.91413E-03    1.09849E-03    1.14606E-03   -2.37288E-04
  8.00240E+00    8.41015E-01    1.04821E+00    2.88087E-03    1.09990E-03    1.11641E-03   -1.94543E-04
  8.00240E+00    8.53141E-01    1.04969E+00    2.85044E-03    1.10315E-03    1.09297E-03   -1.52448E-04
  8.00240E+00    8.65289E-01    1.05102E+00    2.82526E-03    1.10773E-03    1.07542E-03   -1.10587E-04
  8.00240E+00    8.77457E-01    1.05221E+00    2.80471E-03    1.11290E-03    1.06058E-03   -7.05545E-05
  8.00240E+00    8.89644E-01    1.05332E+00    2.78140E-03    1.11917E-03    1.04501E-03   -3.37898E-05
  8.00240E+00    9.01847E-01    1.05433E+00    2.75320E-03    1.12843E-03    1.02828E-03    1.87538E-06
  8.00240E+00    9.14065E-01    1.05522E+00    2.72307E-03    1.14085E-03    1.01210E-03    3.90956E-05
  8.00240E+00    9.26296E-01    1.05594E+00    2.70055E-03    1.15541E-03    9.98579E-04    7.97402E-05
  8.00240E+00    9.38537E-01    1.05651E+00    2.68878E-03    1.16991E-03    9.89847E-04    1.23215E-04
  8.00240E+00    9.50789E-01    1.05693E+00    2.68499E-03    1.18373E-03    9.84494E-04    1.68407E-04
  8.00240E+00    9.63047E-01    1.05721E+00    2.68295E-03    1.19801E-03    9.80578E-04    2.12442E-04
  8.00240E+00    9.75312E-01    1.05737E+00    2.68000E-03    1.21527E-03    9.80847E-04    2.54291E-04
  8.00240E+00    9.87579E-01    1.05738E+00    2.67388E-03    1.23556E-03    9.87343E-04    2.96217E-04
  8.00240E+00    9.99849E-01    1.05721E+00    2.67027E-03    1.25802E-03    1.00101E-03    3.40765E-04
 
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  9.00065E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  9.00065E+00    7.53403E-05    1.53187E-03    5.47567E-07    5.42610E-10    4.21061E-07   -5.12629E-11
  9.00065E+00    3.01123E-04    6.12956E-03    8.70776E-06    2.73244E-10    6.56529E-06   -1.06730E-08
  9.00065E+00    6.77466E-04    1.38009E-02    4.36699E-05    7.14607E-09    3.18481E-05   -1.22261E-07
  9.00065E+00    1.20437E-03    2.45578E-02    1.36404E-04    6.18853E-08    9.48801E-05   -7.07998E-07
  9.00065E+00    1.88160E-03    3.84125E-02    3.28612E-04    3.37120E-07    2.14910E-04   -2.75285E-06
  9.00065E+00    2.70927E-03    5.53687E-02    6.71442E-04    1.29851E-06    4.07180E-04   -8.36998E-06
  9.00065E+00    3.68690E-03    7.54030E-02    1.22270E-03    3.92367E-06    6.79255E-04   -2.12766E-05
  9.00065E+00    4.81462E-03    9.84334E-02    2.03969E-03    9.88850E-06    1.02913E-03   -4.71615E-05
  9.00065E+00    6.09219E-03    1.24278E-01    3.16516E-03    2.16311E-05    1.44559E-03   -9.32793E-05
  9.00065E+00    7.51936E-03    1.52608E-01    4.60705E-03    4.22628E-05    1.91058E-03   -1.67295E-04
  9.00065E+00    9.09603E-03    1.82925E-01    6.32044E-03    7.52755E-05    2.40303E-03   -2.75080E-04
  9.00065E+00    1.08219E-02    2.14560E-01    8.20299E-03    1.24213E-04    2.90255E-03   -4.18665E-04
  9.00065E+00    1.26969E-02    2.46734E-01    1.01122E-02    1.92259E-04    3.39228E-03   -5.94835E-04
  9.00065E+00    1.47202E-02    2.78637E-01    1.18995E-02    2.82020E-04    3.86052E-03   -7.95536E-04
  9.00065E+00    1.68922E-02    3.09533E-01    1.34457E-02    3.95287E-04    4.30131E-03   -1.00969E-03
  9.00065E+00    1.92120E-02    3.38838E-01    1.46809E-02    5.33027E-04    4.71341E-03   -1.22603E-03
  9.00065E+00    2.16795E-02    3.66166E-01    1.55837E-02    6.95266E-04    5.09817E-03   -1.43562E-03
  9.00065E+00    2.42945E-02    3.91333E-01    1.61711E-02    8.81258E-04    5.45669E-03   -1.63272E-03
  9.00065E+00    2.70562E-02    4.14328E-01    1.64905E-02    1.08962E-03    5.78794E-03   -1.81365E-03
  9.00065E+00    2.99644E-02    4.35249E-01    1.66038E-02    1.31822E-03    6.09081E-03   -1.97657E-03
  9.00065E+00    3.30188E-02    4.54249E-01    1.65674E-02    1.56403E-03    6.36508E-03   -2.12167E-03
  9.00065E+00    3.62188E-02    4.71492E-01    1.64238E-02    1.82332E-03    6.60934E-03   -2.25082E-03
  9.00065E+00    3.95638E-02    4.87147E-01    1.62045E-02    2.09204E-03    6.82181E-03   -2.36677E-03
  9.00065E+00    4.30534E-02    5.01378E-01    1.59329E-02    2.36594E-03    7.00677E-03   -2.47224E-03
  9.00065E+00    4.66874E-02    5.14372E-01    1.56288E-02    2.64083E-03    7.17394E-03   -2.56844E-03
  9.00065E+00    5.04645E-02    5.26327E-01    1.53130E-02    2.91292E-03    7.33063E-03   -2.65632E-03
  9.00065E+00    5.43849E-02    5.37418E-01    1.50065E-02    3.17957E-03    7.47715E-03   -2.73689E-03
  9.00065E+00    5.84476E-02    5.47757E-01    1.47266E-02    3.43861E-03    7.61265E-03   -2.81156E-03
  9.00065E+00    6.26520E-02    5.57407E-01    1.44786E-02    3.68761E-03    7.74083E-03   -2.88288E-03
  9.00065E+00    6.69976E-02    5.66405E-01    1.42677E-02    3.92560E-03    7.86663E-03   -2.95214E-03
  9.00065E+00    7.14836E-02    5.74786E-01    1.40997E-02    4.15325E-03    7.98918E-03   -3.01979E-03
  9.00065E+00    7.61096E-02    5.82628E-01    1.39721E-02    4.37084E-03    8.10275E-03   -3.08742E-03
  9.00065E+00    8.08746E-02    5.90042E-01    1.38750E-02    4.57895E-03    8.20037E-03   -3.15458E-03
  9.00065E+00    8.57780E-02    5.97156E-01    1.37923E-02    4.77690E-03    8.27590E-03   -3.21947E-03
  9.00065E+00    9.08190E-02    6.04042E-01    1.37172E-02    4.96247E-03    8.32806E-03   -3.28259E-03
  9.00065E+00    9.59970E-02    6.10726E-01    1.36407E-02    5.13258E-03    8.36584E-03   -3.34712E-03
  9.00065E+00    1.01311E-01    6.17214E-01    1.35692E-02    5.28476E-03    8.39540E-03   -3.41529E-03
  9.00065E+00    1.06761E-01    6.23478E-01    1.35183E-02    5.42080E-03    8.41863E-03   -3.48256E-03
  9.00065E+00    1.12344E-01    6.29541E-01    1.34836E-02    5.54531E-03    8.44746E-03   -3.54606E-03
