%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%  X	: Streamwise coordinates
%  Y0	: Normal coordinates of the lower wall
%  Y1	: Normal coordinates of the upper wall 
%  Utau0: Friction velocity at the lower wall
%  Utau1: Friction velocity at the upper wall
%  Cp0	: Pressure coefficient at the lower wall
%  Cp1	: Pressure coefficient at the upper wall
%  Cf0	: Skin friction coefficient at the lower wall
%  Cf1	: Skin friction coefficient at the upper wall
%
%  Y1 =  2
%  Re =  7900
%  Uo =  max(U(x=0,y)) = 1.03367
%  Po =  P(x=12,y=1)
%  Cf = (1/Re*(dU/dy))/(0.5*Uo^2)
%  Cp = (P-Po)/(0.5*Uo^2)
%  Nx = 1536
%
% Date File Created: November 5, 2007
%
%         X           Y0           Utau0          Utau1           Cp0           Cp1             Cf0             Cf1
  1.11199E+01    1.47570E-04    5.52483E-02    5.18504E-02    1.03256E-02   -1.43175E-03    5.71349E-03    5.03231E-03
  1.11281E+01    1.46855E-04    5.52423E-02    5.18539E-02    1.03386E-02   -1.49188E-03    5.71225E-03    5.03300E-03
  1.11363E+01    1.46378E-04    5.52364E-02    5.18557E-02    1.03483E-02   -1.55773E-03    5.71102E-03    5.03334E-03
  1.11444E+01    1.45902E-04    5.52319E-02    5.18559E-02    1.03588E-02   -1.62501E-03    5.71011E-03    5.03337E-03
  1.11526E+01    1.45425E-04    5.52275E-02    5.18548E-02    1.03653E-02   -1.69489E-03    5.70919E-03    5.03317E-03
  1.11608E+01    1.45186E-04    5.52230E-02    5.18545E-02    1.03714E-02   -1.76313E-03    5.70826E-03    5.03311E-03
  1.11690E+01    1.44710E-04    5.52174E-02    5.18547E-02    1.03738E-02   -1.83376E-03    5.70709E-03    5.03315E-03
  1.11772E+01    1.44471E-04    5.52121E-02    5.18546E-02    1.03783E-02   -1.90569E-03    5.70601E-03    5.03313E-03
  1.11854E+01    1.43994E-04    5.52076E-02    5.18515E-02    1.03817E-02   -1.98407E-03    5.70507E-03    5.03253E-03
  1.11935E+01    1.43518E-04    5.52047E-02    5.18452E-02    1.03880E-02   -2.06469E-03    5.70446E-03    5.03131E-03
  1.12017E+01    1.43041E-04    5.52017E-02    5.18358E-02    1.03916E-02   -2.14840E-03    5.70386E-03    5.02949E-03
  1.12099E+01    1.42326E-04    5.51988E-02    5.18266E-02    1.03961E-02   -2.22818E-03    5.70326E-03    5.02770E-03
  1.12181E+01    1.41491E-04    5.51944E-02    5.18087E-02    1.03950E-02   -2.30622E-03    5.70235E-03    5.02422E-03
  1.12263E+01    1.40657E-04    5.51889E-02    5.18141E-02    1.03920E-02   -2.37930E-03    5.70121E-03    5.02526E-03
  1.12345E+01    1.39704E-04    5.51805E-02    5.18096E-02    1.03813E-02   -2.45365E-03    5.69947E-03    5.02440E-03
  1.12426E+01    1.38750E-04    5.51692E-02    5.18046E-02    1.03687E-02   -2.52594E-03    5.69713E-03    5.02343E-03
  1.12508E+01    1.37796E-04    5.51535E-02    5.17974E-02    1.03514E-02   -2.59943E-03    5.69391E-03    5.02202E-03
  1.12590E+01    1.36843E-04    5.51364E-02    5.17898E-02    1.03389E-02   -2.66688E-03    5.69037E-03    5.02056E-03
  1.12672E+01    1.36009E-04    5.51193E-02    5.17832E-02    1.03278E-02   -2.73020E-03    5.68684E-03    5.01928E-03
  1.12754E+01    1.35174E-04    5.51044E-02    5.17807E-02    1.03235E-02   -2.78313E-03    5.68376E-03    5.01878E-03
  1.12835E+01    1.34221E-04    5.50898E-02    5.17818E-02    1.03165E-02   -2.83182E-03    5.68076E-03    5.01900E-03
  1.12917E+01    1.33505E-04    5.50752E-02    5.17870E-02    1.03109E-02   -2.87402E-03    5.67775E-03    5.02001E-03
  1.12999E+01    1.32790E-04    5.50583E-02    5.17938E-02    1.02997E-02   -2.91784E-03    5.67425E-03    5.02134E-03
  1.13081E+01    1.32194E-04    5.50400E-02    5.18023E-02    1.02901E-02   -2.95992E-03    5.67049E-03    5.02297E-03
  1.13163E+01    1.31598E-04    5.50196E-02    5.18099E-02    1.02764E-02   -3.00715E-03    5.66628E-03    5.02446E-03
  1.13245E+01    1.30883E-04    5.49987E-02    5.18176E-02    1.02674E-02   -3.05394E-03    5.66198E-03    5.02596E-03
  1.13326E+01    1.30406E-04    5.49770E-02    5.18243E-02    1.02570E-02   -3.10630E-03    5.65750E-03    5.02724E-03
  1.13408E+01    1.29691E-04    5.49561E-02    5.18306E-02    1.02524E-02   -3.15939E-03    5.65322E-03    5.02847E-03
  1.13490E+01    1.29215E-04    5.49342E-02    5.18338E-02    1.02452E-02   -3.22126E-03    5.64871E-03    5.02910E-03
  1.13572E+01    1.28499E-04    5.49126E-02    5.18346E-02    1.02440E-02   -3.28561E-03    5.64426E-03    5.02924E-03
  1.13654E+01    1.28023E-04    5.48910E-02    5.18315E-02    1.02425E-02   -3.35804E-03    5.63982E-03    5.02864E-03
  1.13736E+01    1.27307E-04    5.48722E-02    5.18269E-02    1.02488E-02   -3.42973E-03    5.63596E-03    5.02775E-03
  1.13817E+01    1.26592E-04    5.48537E-02    5.18203E-02    1.02523E-02   -3.50561E-03    5.63217E-03    5.02648E-03
  1.13899E+01    1.25996E-04    5.48355E-02    5.18150E-02    1.02604E-02   -3.57610E-03    5.62842E-03    5.02544E-03
  1.13981E+01    1.25400E-04    5.48147E-02    5.18105E-02    1.02647E-02   -3.64757E-03    5.62416E-03    5.02457E-03
  1.14063E+01    1.24685E-04    5.47936E-02    5.18089E-02    1.02770E-02   -3.71231E-03    5.61982E-03    5.02427E-03
  1.14145E+01    1.23970E-04    5.47719E-02    5.18082E-02    1.02902E-02   -3.77946E-03    5.61538E-03    5.02413E-03
  1.14226E+01    1.23255E-04    5.47536E-02    5.18094E-02    1.03149E-02   -3.84169E-03    5.61163E-03    5.02435E-03
  1.14308E+01    1.22659E-04    5.47363E-02    5.18100E-02    1.03385E-02   -3.90803E-03    5.60809E-03    5.02447E-03
  1.14390E+01    1.22063E-04    5.47198E-02    5.18118E-02    1.03689E-02   -3.96944E-03    5.60470E-03    5.02482E-03
  1.14472E+01    1.21348E-04    5.47006E-02    5.18131E-02    1.03951E-02   -4.03483E-03    5.60078E-03    5.02508E-03
  1.14554E+01    1.20633E-04    5.46819E-02    5.18163E-02    1.04298E-02   -4.09501E-03    5.59694E-03    5.02570E-03
  1.14636E+01    1.20037E-04    5.46625E-02    5.18090E-02    1.04621E-02   -4.16055E-03    5.59298E-03    5.02428E-03
  1.14717E+01    1.19441E-04    5.46448E-02    5.18236E-02    1.05031E-02   -4.22236E-03    5.58934E-03    5.02712E-03
  1.14799E+01    1.18725E-04    5.46257E-02    5.18269E-02    1.05398E-02   -4.29142E-03    5.58545E-03    5.02776E-03
  1.14881E+01    1.18010E-04    5.46076E-02    5.18313E-02    1.05836E-02   -4.35736E-03    5.58174E-03    5.02861E-03
  1.14963E+01    1.17414E-04    5.45883E-02    5.18344E-02    1.06209E-02   -4.43141E-03    5.57780E-03    5.02920E-03
  1.15045E+01    1.16818E-04    5.45704E-02    5.18384E-02    1.06634E-02   -4.50239E-03    5.57414E-03    5.02998E-03
  1.15127E+01    1.16103E-04    5.45505E-02    5.18407E-02    1.06962E-02   -4.58194E-03    5.57007E-03    5.03042E-03
  1.15208E+01    1.15388E-04    5.45309E-02    5.18435E-02    1.07328E-02   -4.65778E-03    5.56608E-03    5.03098E-03
  1.15290E+01    1.14792E-04    5.45095E-02    5.18341E-02    1.07592E-02   -4.74186E-03    5.56171E-03    5.02914E-03
  1.15372E+01    1.14196E-04    5.44894E-02    5.18460E-02    1.07895E-02   -4.82044E-03    5.55761E-03    5.03146E-03
  1.15454E+01    1.13481E-04    5.44668E-02    5.18464E-02    1.08078E-02   -4.90584E-03    5.55298E-03    5.03153E-03
  1.15536E+01    1.12766E-04    5.44439E-02    5.18489E-02    1.08305E-02   -4.98397E-03    5.54833E-03    5.03203E-03
  1.15617E+01    1.12170E-04    5.44190E-02    5.18509E-02    1.08437E-02   -5.06882E-03    5.54325E-03    5.03241E-03
  1.15699E+01    1.11574E-04    5.43967E-02    5.18553E-02    1.08653E-02   -5.14616E-03    5.53872E-03    5.03326E-03
  1.15781E+01    1.10858E-04    5.43743E-02    5.18586E-02    1.08782E-02   -5.23127E-03    5.53415E-03    5.03391E-03
  1.15863E+01    1.10263E-04    5.43544E-02    5.18639E-02    1.08985E-02   -5.30860E-03    5.53011E-03    5.03494E-03
  1.15945E+01    1.09667E-04    5.43330E-02    5.18679E-02    1.09068E-02   -5.39313E-03    5.52575E-03    5.03571E-03
  1.16027E+01    1.08951E-04    5.43120E-02    5.18749E-02    1.09199E-02   -5.46732E-03    5.52148E-03    5.03706E-03
  1.16108E+01    1.08236E-04    5.42864E-02    5.18822E-02    1.09184E-02   -5.54753E-03    5.51627E-03    5.03848E-03
  1.16190E+01    1.07759E-04    5.42595E-02    5.18941E-02    1.09231E-02   -5.61699E-03    5.51080E-03    5.04080E-03
  1.16272E+01    1.07044E-04    5.42283E-02    5.19065E-02    1.09163E-02   -5.69495E-03    5.50447E-03    5.04321E-03
  1.16354E+01    1.06329E-04    5.41984E-02    5.19228E-02    1.09212E-02   -5.76423E-03    5.49840E-03    5.04637E-03
  1.16436E+01    1.05614E-04    5.41670E-02    5.19380E-02    1.09185E-02   -5.84491E-03    5.49203E-03    5.04933E-03
  1.16518E+01    1.05018E-04    5.41390E-02    5.19558E-02    1.09307E-02   -5.91749E-03    5.48636E-03    5.05280E-03
  1.16599E+01    1.04303E-04    5.41102E-02    5.19614E-02    1.09351E-02   -6.00194E-03    5.48052E-03    5.05388E-03
  1.16681E+01    1.03707E-04    5.40849E-02    5.19905E-02    1.09542E-02   -6.07654E-03    5.47539E-03    5.05954E-03
  1.16763E+01    1.02992E-04    5.40581E-02    5.20081E-02    1.09638E-02   -6.16249E-03    5.46998E-03    5.06297E-03
  1.16845E+01    1.02276E-04    5.40347E-02    5.20296E-02    1.09883E-02   -6.23824E-03    5.46523E-03    5.06716E-03
  1.16927E+01    1.01561E-04    5.40097E-02    5.20493E-02    1.10026E-02   -6.32836E-03    5.46017E-03    5.07099E-03
  1.17008E+01    1.00846E-04    5.39883E-02    5.20711E-02    1.10329E-02   -6.41052E-03    5.45587E-03    5.07525E-03
  1.17090E+01    1.00250E-04    5.39657E-02    5.20889E-02    1.10532E-02   -6.50979E-03    5.45128E-03    5.07872E-03
  1.17172E+01    9.96540E-05    5.39473E-02    5.21075E-02    1.10916E-02   -6.60037E-03    5.44758E-03    5.08235E-03
  1.17254E+01    9.90580E-05    5.39287E-02    5.21116E-02    1.11204E-02   -6.70673E-03    5.44381E-03    5.08314E-03
  1.17336E+01    9.84620E-05    5.39157E-02    5.21390E-02    1.11668E-02   -6.80064E-03    5.44119E-03    5.08849E-03
  1.17418E+01    9.79852E-05    5.39013E-02    5.21534E-02    1.11987E-02   -6.90978E-03    5.43829E-03    5.09129E-03
  1.17499E+01    9.76276E-05    5.38902E-02    5.21605E-02    1.12450E-02   -7.00608E-03    5.43605E-03    5.09269E-03
  1.17581E+01    9.72701E-05    5.38750E-02    5.21847E-02    1.12733E-02   -7.11979E-03    5.43299E-03    5.09741E-03
  1.17663E+01    9.67933E-05    5.38617E-02    5.22008E-02    1.13165E-02   -7.22088E-03    5.43030E-03    5.10056E-03
  1.17745E+01    9.63165E-05    5.38441E-02    5.22124E-02    1.13422E-02   -7.34033E-03    5.42674E-03    5.10282E-03
  1.17827E+01    9.60781E-05    5.38300E-02    5.22269E-02    1.13857E-02   -7.44431E-03    5.42390E-03    5.10565E-03
  1.17909E+01    9.56013E-05    5.38122E-02    5.22381E-02    1.14107E-02   -7.56525E-03    5.42032E-03    5.10784E-03
  1.17990E+01    9.51245E-05    5.37967E-02    5.22533E-02    1.14520E-02   -7.66883E-03    5.41720E-03    5.11083E-03
  1.18072E+01    9.46477E-05    5.37743E-02    5.22649E-02    1.14711E-02   -7.79015E-03    5.41268E-03    5.11309E-03
  1.18154E+01    9.40517E-05    5.37517E-02    5.22808E-02    1.15080E-02   -7.89182E-03    5.40814E-03    5.11621E-03
  1.18236E+01    9.34557E-05    5.37213E-02    5.22943E-02    1.15253E-02   -8.01057E-03    5.40203E-03    5.11884E-03
  1.18318E+01    9.28597E-05    5.36933E-02    5.23042E-02    1.15672E-02   -8.10762E-03    5.39639E-03    5.12078E-03
  1.18399E+01    9.22637E-05    5.36611E-02    5.23334E-02    1.15937E-02   -8.22453E-03    5.38993E-03    5.12651E-03
  1.18481E+01    9.15485E-05    5.36357E-02    5.23582E-02    1.16486E-02   -8.32289E-03    5.38482E-03    5.13137E-03
  1.18563E+01    9.08334E-05    5.36074E-02    5.23781E-02    1.16837E-02   -8.44700E-03    5.37915E-03    5.13527E-03
  1.18645E+01    9.01182E-05    5.35829E-02    5.24013E-02    1.17419E-02   -8.55325E-03    5.37424E-03    5.13983E-03
  1.18727E+01    8.94030E-05    5.35499E-02    5.24191E-02    1.17757E-02   -8.68551E-03    5.36761E-03    5.14331E-03
  1.18809E+01    8.86878E-05    5.35206E-02    5.24422E-02    1.18394E-02   -8.79637E-03    5.36173E-03    5.14785E-03
  1.18890E+01    8.79726E-05    5.34885E-02    5.24609E-02    1.18859E-02   -8.93377E-03    5.35531E-03    5.15151E-03
  1.18972E+01    8.73766E-05    5.34662E-02    5.24845E-02    1.19680E-02   -9.04888E-03    5.35083E-03    5.15616E-03
  1.19054E+01    8.67806E-05    5.34417E-02    5.25019E-02    1.20284E-02   -9.19201E-03    5.34594E-03    5.15957E-03
  1.19136E+01    8.60654E-05    5.34260E-02    5.25249E-02    1.21195E-02   -9.30934E-03    5.34280E-03    5.16410E-03
  1.19218E+01    8.54694E-05    5.34058E-02    5.25434E-02    1.21788E-02   -9.45413E-03    5.33875E-03    5.16772E-03
  1.19300E+01    8.48734E-05    5.33901E-02    5.25690E-02    1.22621E-02   -9.57119E-03    5.33561E-03    5.17277E-03
  1.19381E+01    8.41582E-05    5.33638E-02    5.25890E-02    1.23073E-02   -9.71834E-03    5.33037E-03    5.17671E-03
  1.19463E+01    8.34430E-05    5.33398E-02    5.26160E-02    1.23806E-02   -9.83553E-03    5.32557E-03    5.18203E-03
  1.19545E+01    8.28470E-05    5.33068E-02    5.26270E-02    1.24209E-02   -9.98316E-03    5.31898E-03    5.18419E-03
  1.19627E+01    8.22510E-05    5.32805E-02    5.26670E-02    1.24981E-02   -1.00977E-02    5.31374E-03    5.19207E-03
  1.19709E+01    8.15358E-05    5.32477E-02    5.26914E-02    1.25432E-02   -1.02443E-02    5.30720E-03    5.19689E-03
  1.19790E+01    8.08206E-05    5.32218E-02    5.27250E-02    1.26266E-02   -1.03566E-02    5.30204E-03    5.20351E-03
  1.19872E+01    8.01054E-05    5.31879E-02    5.27524E-02    1.26751E-02   -1.05055E-02    5.29529E-03    5.20893E-03
  1.19954E+01    7.93902E-05    5.31617E-02    5.27882E-02    1.27650E-02   -1.06210E-02    5.29007E-03    5.21599E-03
  1.20036E+01    7.86750E-05    5.31280E-02    5.28162E-02    1.28181E-02   -1.07779E-02    5.28337E-03    5.22153E-03
  1.20118E+01    7.79598E-05    5.31021E-02    5.28510E-02    1.29133E-02   -1.09018E-02    5.27821E-03    5.22841E-03
  1.20200E+01    7.74830E-05    5.30663E-02    5.28755E-02    1.29680E-02   -1.10707E-02    5.27110E-03    5.23326E-03
  1.20281E+01    7.68870E-05    5.30373E-02    5.29063E-02    1.30680E-02   -1.12031E-02    5.26535E-03    5.23937E-03
  1.20363E+01    7.62910E-05    5.29985E-02    5.29275E-02    1.31280E-02   -1.13805E-02    5.25765E-03    5.24355E-03
  1.20445E+01    7.58142E-05    5.29701E-02    5.29569E-02    1.32401E-02   -1.15170E-02    5.25201E-03    5.24938E-03
  1.20527E+01    7.54566E-05    5.29354E-02    5.29770E-02    1.33122E-02   -1.17008E-02    5.24513E-03    5.25338E-03
  1.20609E+01    7.50990E-05    5.29135E-02    5.30057E-02    1.34370E-02   -1.18420E-02    5.24079E-03    5.25906E-03
  1.20691E+01    7.46222E-05    5.28823E-02    5.30242E-02    1.35125E-02   -1.20337E-02    5.23461E-03    5.26274E-03
  1.20772E+01    7.42646E-05    5.28597E-02    5.30414E-02    1.36367E-02   -1.21799E-02    5.23013E-03    5.26615E-03
  1.20854E+01    7.39070E-05    5.28217E-02    5.30701E-02    1.37048E-02   -1.23783E-02    5.22263E-03    5.27185E-03
  1.20936E+01    7.34302E-05    5.27913E-02    5.30990E-02    1.38273E-02   -1.25271E-02    5.21661E-03    5.27760E-03
  1.21018E+01    7.29534E-05    5.27480E-02    5.31191E-02    1.38968E-02   -1.27304E-02    5.20805E-03    5.28158E-03
  1.21100E+01    7.24766E-05    5.27177E-02    5.31506E-02    1.40292E-02   -1.28816E-02    5.20207E-03    5.28785E-03
  1.21182E+01    7.18806E-05    5.26747E-02    5.31620E-02    1.41051E-02   -1.30902E-02    5.19359E-03    5.29014E-03
  1.21263E+01    7.12846E-05    5.26437E-02    5.32065E-02    1.42462E-02   -1.32427E-02    5.18749E-03    5.29898E-03
  1.21345E+01    7.05694E-05    5.25976E-02    5.32310E-02    1.43266E-02   -1.34552E-02    5.17839E-03    5.30386E-03
  1.21427E+01    6.98542E-05    5.25643E-02    5.32678E-02    1.44772E-02   -1.36089E-02    5.17185E-03    5.31121E-03
  1.21509E+01    6.91390E-05    5.25162E-02    5.32946E-02    1.45644E-02   -1.38261E-02    5.16238E-03    5.31655E-03
  1.21591E+01    6.84238E-05    5.24836E-02    5.33339E-02    1.47272E-02   -1.39812E-02    5.15597E-03    5.32439E-03
  1.21672E+01    6.77086E-05    5.24357E-02    5.33629E-02    1.48218E-02   -1.42031E-02    5.14657E-03    5.33018E-03
  1.21754E+01    6.71126E-05    5.24037E-02    5.33943E-02    1.49951E-02   -1.43599E-02    5.14028E-03    5.33647E-03
  1.21836E+01    6.65166E-05    5.23536E-02    5.34363E-02    1.50930E-02   -1.45875E-02    5.13047E-03    5.34485E-03
  1.21918E+01    6.60398E-05    5.23190E-02    5.34807E-02    1.52736E-02   -1.47471E-02    5.12368E-03    5.35374E-03
  1.22000E+01    6.55630E-05    5.22651E-02    5.35144E-02    1.53747E-02   -1.49813E-02    5.11314E-03    5.36050E-03
  1.22082E+01    6.50862E-05    5.22277E-02    5.35615E-02    1.55645E-02   -1.51450E-02    5.10582E-03    5.36993E-03
  1.22163E+01    6.47285E-05    5.21692E-02    5.35862E-02    1.56692E-02   -1.53893E-02    5.09438E-03    5.37489E-03
  1.22245E+01    6.43709E-05    5.21271E-02    5.36431E-02    1.58686E-02   -1.55626E-02    5.08616E-03    5.38631E-03
  1.22327E+01    6.38941E-05    5.20627E-02    5.36752E-02    1.59782E-02   -1.58212E-02    5.07361E-03    5.39276E-03
  1.22409E+01    6.35365E-05    5.20162E-02    5.37169E-02    1.61896E-02   -1.60038E-02    5.06455E-03    5.40114E-03
  1.22491E+01    6.31789E-05    5.19459E-02    5.37455E-02    1.63061E-02   -1.62717E-02    5.05086E-03    5.40690E-03
  1.22573E+01    6.27021E-05    5.18933E-02    5.37853E-02    1.65311E-02   -1.64571E-02    5.04064E-03    5.41490E-03
  1.22654E+01    6.21061E-05    5.18142E-02    5.38137E-02    1.66561E-02   -1.67297E-02    5.02528E-03    5.42062E-03
  1.22736E+01    6.15101E-05    5.17535E-02    5.38524E-02    1.68987E-02   -1.69172E-02    5.01353E-03    5.42842E-03
  1.22818E+01    6.07949E-05    5.16656E-02    5.38793E-02    1.70380E-02   -1.71954E-02    4.99652E-03    5.43385E-03
  1.22900E+01    6.00797E-05    5.15997E-02    5.39152E-02    1.73051E-02   -1.73845E-02    4.98377E-03    5.44110E-03
  1.22982E+01    5.94837E-05    5.15064E-02    5.39308E-02    1.74628E-02   -1.76653E-02    4.96576E-03    5.44425E-03
  1.23063E+01    5.87685E-05    5.14362E-02    5.39771E-02    1.77540E-02   -1.78533E-02    4.95224E-03    5.45359E-03
  1.23145E+01    5.80532E-05    5.13342E-02    5.39944E-02    1.79254E-02   -1.81360E-02    4.93262E-03    5.45708E-03
  1.23227E+01    5.74572E-05    5.12550E-02    5.40401E-02    1.82373E-02   -1.83256E-02    4.91740E-03    5.46634E-03
  1.23309E+01    5.67420E-05    5.11398E-02    5.40678E-02    1.84214E-02   -1.86144E-02    4.89532E-03    5.47194E-03
  1.23391E+01    5.62652E-05    5.10492E-02    5.40989E-02    1.87569E-02   -1.88104E-02    4.87799E-03    5.47823E-03
  1.23473E+01    5.56692E-05    5.09200E-02    5.41133E-02    1.89603E-02   -1.91069E-02    4.85334E-03    5.48114E-03
  1.23554E+01    5.50732E-05    5.08203E-02    5.41500E-02    1.93295E-02   -1.93083E-02    4.83434E-03    5.48858E-03
  1.23636E+01    5.47156E-05    5.06790E-02    5.41626E-02    1.95600E-02   -1.96086E-02    4.80749E-03    5.49113E-03
  1.23718E+01    5.42388E-05    5.05706E-02    5.41838E-02    1.99672E-02   -1.98125E-02    4.78695E-03    5.49545E-03
  1.23800E+01    5.38811E-05    5.04134E-02    5.42162E-02    2.02242E-02   -2.01134E-02    4.75725E-03    5.50201E-03
  1.23882E+01    5.34043E-05    5.02926E-02    5.42320E-02    2.06688E-02   -2.03176E-02    4.73447E-03    5.50521E-03
  1.23964E+01    5.31659E-05    5.01124E-02    5.42520E-02    2.09505E-02   -2.06147E-02    4.70060E-03    5.50928E-03
  1.24045E+01    5.26891E-05    4.99729E-02    5.42625E-02    2.14352E-02   -2.08155E-02    4.67446E-03    5.51141E-03
  1.24127E+01    5.23315E-05    4.97614E-02    5.42705E-02    2.17483E-02   -2.11045E-02    4.63499E-03    5.51303E-03
  1.24209E+01    5.19739E-05    4.96024E-02    5.42856E-02    2.22890E-02   -2.12998E-02    4.60542E-03    5.51611E-03
  1.24291E+01    5.14971E-05    4.93583E-02    5.43020E-02    2.26491E-02   -2.15775E-02    4.56020E-03    5.51944E-03
  1.24373E+01    5.10203E-05    4.91849E-02    5.42991E-02    2.32622E-02   -2.17660E-02    4.52822E-03    5.51884E-03
  1.24454E+01    5.05435E-05    4.89032E-02    5.43106E-02    2.36747E-02   -2.20309E-02    4.47649E-03    5.52118E-03
  1.24536E+01    5.01859E-05    4.87148E-02    5.42960E-02    2.43660E-02   -2.22134E-02    4.44207E-03    5.51823E-03
  1.24618E+01    4.97090E-05    4.83772E-02    5.42966E-02    2.48268E-02   -2.24644E-02    4.38071E-03    5.51834E-03
  1.24700E+01    4.93514E-05    4.81714E-02    5.42640E-02    2.56020E-02   -2.26390E-02    4.34353E-03    5.51173E-03
  1.24782E+01    4.88746E-05    4.77390E-02    5.42466E-02    2.61081E-02   -2.28711E-02    4.26589E-03    5.50819E-03
  1.24864E+01    4.83978E-05    4.75386E-02    5.41892E-02    2.69885E-02   -2.30325E-02    4.23015E-03    5.49654E-03
  1.24945E+01    4.79210E-05    4.69841E-02    5.41445E-02    2.75237E-02   -2.32399E-02    4.13204E-03    5.48748E-03
  1.25027E+01    0.00000E+00    4.63270E-02    5.40508E-02    2.85945E-02   -2.33827E-02    4.01727E-03    5.46849E-03
